TimeStamp,btcusd,ethusd,ustusd,xrpusd,ltcusd,solusd,eosusd,dotusd,adausd,iotusd,uniusd,xtzusd,trxusd,omgusd,zecusd,etcusd,udcusd,dshusd,xlmusd,neousd
1497139200000,-0.002778670164459673,0.15572661138550997,-1,-0.11076421602865108,-0.026152243868376127,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13069600837320028,0.09929706424495062,-1,-0.012254308590062832,-1,-1
1497225600000,0.047715984487793586,0.03179087663301361,-1,0.07296901986659102,0.14347913790938502,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.026176427289539388,0.1259368373833164,-1,0.23672931952844406,-1,-1
1497312000000,-0.13348280624521855,0.1259249785252389,-1,-0.11836653919479989,-0.1720520057312277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0877557180877374,-0.1284135862055937,-1,-0.09868666022093078,-1,-1
1497398400000,0.038842424523520186,0.0030607063512808844,-1,0.07947169886512777,0.07848986736056675,-1,-1,-1,-1,0.12355252362829662,-1,-1,-1,-1,0.1888682794103374,0.05236906229419992,-1,0.07083061691332082,-1,-1
1497484800000,-0.11216736042927954,-0.12756033720677074,-1,-0.021169753146726412,-0.06500235840527169,-1,-1,-1,-1,-0.1421969539690547,-1,-1,-1,-1,0.026476460766398972,-0.1465191491609941,-1,-0.14354742886612473,-1,-1
1497571200000,-0.008189366054917763,0.004441161999968057,-1,-0.0537679224356346,0.00967380686295006,-1,-1,-1,-1,-0.4057727235144316,-1,-1,-1,-1,0.02127739844728488,-0.03025005559485628,-1,0.0018488418131833897,-1,-1
1497657600000,0.022227307354528193,0.029429726495414938,-1,0.02074209284602099,0.1533752048099721,-1,-1,-1,-1,0.19172342746386584,-1,-1,-1,-1,-0.013111902304786129,0.014709636518442665,-1,0.016675474832224993,-1,-1
1497744000000,0.07364241593824089,0.04322752093910558,-1,0.04109512794763163,0.31193512459551465,-1,-1,-1,-1,0.04103055909674676,-1,-1,-1,-1,0.045426230094533816,0.23722203271508946,-1,0.11004135000447483,-1,-1
1497830400000,-0.04430025889657995,-0.04245331625233923,-1,0.02603150455315585,-0.04772456373463793,-1,-1,-1,-1,-0.07601898569534914,-1,-1,-1,-1,-0.05343044892033761,-0.07326160852040241,-1,0.05347933264494126,-1,-1
1497916800000,0.033514329986428566,0.018797225708784542,-1,0.062331434736099416,0.08502839611867136,-1,-1,-1,-1,0.04701195550712664,-1,-1,-1,-1,0.07290929055979148,0.07144862427093299,-1,0.03814607701885066,-1,-1
1498003200000,0.04875327809207776,-0.03192474938073391,-1,0.06839269141491877,-0.031167499300395404,-1,-1,-1,-1,0.03570363631286644,-1,-1,-1,-1,0.014635012542619242,-0.049013528030088245,-1,-0.035330894430308186,-1,-1
1498089600000,-0.03338018517502039,-0.0674527625457972,-1,-0.10809923685130844,-0.04692169018609433,-1,-1,-1,-1,-0.03582127645181746,-1,-1,-1,-1,-0.05504583889711117,-0.07202017897298707,-1,-0.05534103918043047,-1,-1
1498176000000,0.020236268920607717,-0.0028000764981396236,-1,0.02459290762634132,0.049300331554639545,-1,-1,-1,-1,0.03466283045689442,-1,-1,-1,-1,-0.02460090351361286,0.01423493025474507,-1,0.014857129973588942,-1,-1
1498262400000,0.001008610631088304,0.009395854973704437,-1,0.050204957621318165,-0.014246912544344261,-1,-1,-1,-1,0.08853298064436126,-1,-1,-1,-1,0.002157613079478251,0.017297118188157098,-1,0.02158258886667453,-1,-1
1498348800000,-0.06705322374540919,-0.08751655507564492,-1,-0.07513236934845371,-0.09065598208107854,-1,-1,-1,-1,0.049372454249520685,-1,-1,-1,-1,-0.08391507775448181,-0.08736301070197078,-1,-0.055398437275580685,-1,-1
1498435200000,-0.01055619989336265,-0.07130551254080383,-1,-0.05348500847363979,-0.02475313245603602,-1,-1,-1,-1,-0.08201805937009331,-1,-1,-1,-1,-0.09896008869493703,0.028035125613602222,-1,-0.05707439815921262,-1,-1
1498521600000,-0.03627947531101307,-0.0955923989167737,-1,-0.052284497541433494,-0.06457160687927374,-1,-1,-1,-1,-0.13139671060522992,-1,-1,-1,-1,-0.043453164588970125,-0.062323553384592015,-1,-0.026727102732157153,-1,-1
1498608000000,0.05320360247783491,0.10527692009311947,-1,0.06429056675990594,0.04682195762943856,-1,-1,-1,-1,-0.03486637461336099,-1,-1,-1,-1,0.05879759905980026,0.03362183514548454,-1,0.06750070508225588,-1,-1
1498694400000,-0.0006349710507811328,0.10696433078963863,-1,0.018884417800865978,0.04709160753385059,-1,-1,-1,-1,-0.05479787004269348,-1,-1,-1,-1,0.04956141959428258,0.024914859507610368,-1,0.03861747576108182,-1,-1
1498780800000,-0.020008285600001226,-0.08125069989600485,-1,-0.05081312151609428,-0.05551270993025871,-1,-1,-1,-1,0.09701479485241893,-1,-1,-1,-1,-0.06845836936294288,-0.05115067155339293,-1,-0.030577870874254294,-1,-1
1498867200000,-0.019796957230038378,-0.03532580102266661,-1,-0.03174224594820721,-0.01114210520347878,-1,-1,-1,-1,-0.03211608389929955,-1,-1,-1,-1,-0.06486774065513824,-0.023724741140501833,-1,0.0013240841288561097,-1,-1
1498953600000,-0.030454413194135433,-0.08155412276316604,-1,-0.040622421880313356,-0.04785046570485046,-1,-1,-1,-1,-0.043415322717120494,-1,-1,-1,-1,-0.06687895866877008,-0.06398179003014912,-1,-0.09106766743456314,-1,-1
1499040000000,0.0404427815805374,0.08739724128136961,-1,0.05887244760923422,0.08583307340749474,-1,0.9673690251770605,-1,-1,-0.011081907606724723,-1,-1,-1,-1,0.060667652002116844,0.06082241459617811,-1,0.06649010978305168,-1,-1
1499126400000,0.033462464152484744,-0.01558510759751397,-1,0.017843263947678295,0.11374395354835981,-1,0.30469051334516006,-1,-1,-0.0076973652480964725,-1,-1,-1,-1,-0.010798194490905393,0.0025750584838410964,-1,0.049519906827205404,-1,-1
1499212800000,0.021637481665782093,-0.02710273259890468,-1,-0.02036041845769959,0.18796749688664818,-1,-0.2606348538245475,-1,-1,0.05376743766112712,-1,-1,-1,-1,-0.02998794295564179,0.011910781951070381,-1,0.022855601866105243,-1,-1
1499299200000,0.00578928672125721,-0.006287552951627607,-1,0.011759849411940713,-0.03316889788439157,-1,-0.10061148220041687,-1,-1,-0.040962417044469984,-1,-1,-1,-1,0.007074489988496973,0.0012698414404757152,-1,0.13412080918774286,-1,-1
1499385600000,-0.002003159497212436,0.0021881846805529145,-1,-0.0013668893339936934,-0.03782491048802709,-1,0.13812747637361572,-1,-1,-0.06468811569260832,-1,-1,-1,-1,0.013930362447031004,0.004374359455993106,-1,-0.0017281110291428126,-1,-1
1499472000000,-0.04547941276219633,-0.10772916673959257,-1,-0.08896994028697197,-0.10717346692883756,-1,-0.20146662255333858,-1,-1,-0.2297834005303287,-1,-1,-1,-1,-0.13666117556722832,-0.0866981624664439,-1,-0.08939898356551589,-1,-1
1499558400000,0.02549938956031165,0.028304947493823503,-1,0.011324753199857467,0.10976893026008769,-1,-0.10009736763335056,-1,-1,0.057827533971972635,-1,-1,-1,-1,0.017753952193643927,0.020703646589109625,-1,0.09824796389182956,-1,-1
1499644800000,-0.02513625937415095,-0.03280614349148579,-1,-0.026388615207475406,-0.05559790455726945,-1,-0.08278308889796852,-1,-1,0.0034055657100578044,-1,-1,-1,-1,-0.048616183733883905,-0.050002555260304324,-1,-0.07662774747752585,-1,-1
1499731200000,-0.06741219855141319,-0.1607992045272274,-1,-0.2038452303317589,-0.08752861870594492,-1,-0.31505418545346864,-1,-1,-0.3425569733913193,-1,-1,-1,-1,-0.19220081743935863,-0.0949877551682897,-1,-0.10953947242213664,-1,-1
1499817600000,-0.01408045512933649,-0.06701414217449861,-1,-0.04351673683924124,-0.015735049518394797,-1,-0.06571941564690814,-1,-1,-0.12219415882135966,-1,-1,-1,-1,-0.11031451644203466,-0.015509727331457317,-1,-0.06714248982960212,-1,-1
1499904000000,0.03829615858712342,0.17019352376978603,-1,0.10641187223308253,0.07524343680970329,-1,0.2624918236232223,-1,-1,0.18187937239585875,-1,-1,-1,-1,0.18512660772156322,0.30537027624319835,-1,0.09083840041293134,-1,-1
1499990400000,-0.018707233187910885,-0.08818954446630094,-1,-0.02229648272549295,-0.03716897538858299,-1,-0.18436445842375493,-1,-1,-0.06325966945443992,-1,-1,-1,-1,-0.1059831806841708,-0.07646649755474397,-1,-0.052798185566970884,-1,-1
1500076800000,-0.054458315767505636,-0.04127941619477036,-1,-0.041803538076176684,-0.06355518026873752,-1,-0.06566799310678592,-1,-1,-0.2015401104425705,-1,-1,-1,-1,-0.08128054049911945,-0.032077727773079,-1,-0.055242544865752224,-1,-1
1500163200000,-0.10896226897265215,-0.14469759412375596,-1,-0.0559535284321201,-0.10085550240415503,-1,-0.1605477572443939,-1,-1,-0.09206473151251189,-1,-1,-1,-0.2601407759297508,-0.09458417384620155,-0.132593706444131,-1,-0.1454609621171831,-1,-1
1500249600000,-0.024659764939038813,-0.07140456642958631,-1,-0.15977838563179012,0.06841114499694113,-1,-0.043228734550820075,-1,-1,0.12951042755896897,-1,-1,-1,-0.11426809354893898,0.03293154943259851,-0.049077289957833684,-1,-0.05428781555216324,-1,-1
1500336000000,0.14152150397388358,0.18339367243286372,-1,0.15705082104725165,0.030127681036583143,-1,0.22240432232848376,-1,-1,0.37853073674439375,-1,-1,-1,0.42359795544449336,0.07518523600797673,0.06761554881247203,-1,0.15800835294961657,-1,-1
1500422400000,0.03355678352884277,0.1728394778163326,-1,0.03410492476431277,0.028372683165723785,-1,0.06105196659373225,-1,-1,0.02626792682061032,-1,-1,-1,0.2571036785359957,0.1064374738549247,0.04156172483082893,-1,0.016073676597541355,-1,-1
1500508800000,-0.01873971412770887,-0.14374689340897456,-1,-0.09083271511632299,-0.08189439837359871,-1,-0.10704237551809913,-1,-1,-0.15427414423879868,-1,-1,-1,-0.29115198117822405,-0.1011194910138309,-0.09641759258146285,-1,-0.01042816015934456,-1,-1
1500595200000,0.24014262096413466,0.14064886039338664,-1,0.15579237755302236,0.11508561323846474,-1,0.14502913859455055,-1,-1,0.2390917586652955,-1,-1,-1,0.1922101148562523,0.14908657658512903,0.12073623736129394,-1,0.2115062800644493,-1,-1
1500681600000,-0.07403292806528484,-0.043068532054522504,-1,-0.035899917314826855,0.011593563194265324,-1,0.045206080316107365,-1,-1,-0.12409758859493669,-1,-1,-1,0.08282548203951404,-0.040058760552004864,-0.008040682831956372,-1,-0.02707315410773344,-1,-1
1500768000000,0.06493241023474947,0.07358225932959603,-1,0.0753230391318901,0.0340591869995175,-1,0.12726318003483564,-1,-1,0.045114770440713686,-1,-1,-1,0.1637367092301665,0.07843702910113312,0.05093651255585375,-1,0.06570148002394187,-1,-1
1500854400000,-0.034483708583405034,-0.019449278148730032,-1,-0.0012150669781681566,-0.04185456031619218,-1,-0.05796604251312865,-1,-1,-0.018882511664749354,-1,-1,-1,0.5480549655343466,-0.029375601728070556,-0.04370320796233369,-1,-0.026758132396732005,-1,-1
1500940800000,0.008047312068890812,-0.006641620156341364,-1,-0.030396539063305618,0.0003324873408369624,-1,-0.02914336888665752,-1,-1,0.003520998505943977,-1,-1,-1,0.022274977286829884,0.0008486963591129909,-0.005919942510990141,-1,0.06404673270021746,-1,-1
1501027200000,-0.07845540575296402,-0.11086746241005568,-1,-0.09900386968479417,-0.06858612068426234,-1,-0.11084194024985869,-1,-1,-0.0674743250496181,-1,-1,-1,-0.2330370249885344,-0.13115080738292048,-0.08753424093188715,-1,-0.06970394254597113,-1,-1
1501113600000,-0.011033782304550011,0.00501648619994829,-1,-0.0009806467285260268,-0.0006885662660904832,-1,0.014884492189095464,-1,-1,0.09716671153074416,-1,-1,-1,-0.016626380767663592,0.02420757341722704,0.0,-1,0.0046733909961739085,-1,-1
1501200000000,0.052792545043191925,-0.005904366690378866,-1,-0.007356594709302492,-0.007079295896185419,-1,0.1153930162825299,-1,-1,-0.009079204042242953,-1,-1,-1,0.13646727388336768,-0.02501391669435305,-0.011733760726781813,-1,0.006815040058448336,-1,-1
1501286400000,0.04277962766728948,-0.05669986730830594,-1,-0.05215045479024305,-0.034210917416511936,-1,-0.05166048824380208,-1,-1,-0.029401311255746444,-1,-1,-1,-0.16919315124347586,-0.05346090993921686,-0.04006590733584867,-1,-0.04682143192615218,-1,-1
1501372800000,-0.025550625821948347,0.07464875361474074,-1,0.036918760194744105,0.015205962566031623,-1,-0.0014369406694887039,-1,-1,0.04036621356491399,-1,-1,-1,0.09033830809913708,0.053729763281339035,0.01850718351015732,-1,-0.007088582481005597,-1,-1
1501459200000,0.011893357399640864,-0.05530398982485207,-1,-0.031421220235549274,-0.02543158564660678,-1,-0.018476147247591973,-1,-1,-0.07920978170146768,-1,-1,-1,-0.05444787113606587,-0.0642804899143618,-0.03436616392134177,-1,-0.06628137307945359,-1,-1
1501545600000,0.03646897827339473,0.029229005884073327,-1,0.005225116693792359,0.05163458854579477,-1,-0.04240775822142407,-1,-1,-0.002591590565825404,-1,-1,-1,0.012559034776493835,-0.009968104202260816,0.008286737832702054,-1,0.022320690264657293,-1,-1
1501632000000,-0.04186749585290948,0.11811465562294429,-1,0.07695206350837654,0.023842499813763435,-1,0.04353388446655929,-1,-1,0.1345825816946419,-1,-1,-1,0.08744919338737438,0.10103709429633032,0.05513345748165978,-1,0.045317351046215565,-1,-1
1501718400000,-0.01162504354639924,-0.0348166322666229,-1,-0.035524265371120724,-0.03116015793378172,-1,-0.02173132904001433,-1,-1,-0.0172976911136461,-1,-1,-1,0.03052541052947097,-0.015720939938922242,-0.0073572718158499495,-1,-0.012771008045350698,-1,-1
1501804800000,0.032007684201297265,0.028474725741338726,-1,0.013742349186216137,0.018441348422836113,-1,0.021224729158644266,-1,-1,0.1491781237428921,-1,-1,-1,0.34252095646312547,0.0050385956129233985,0.050792824107626984,-1,0.031147754299324776,-1,-1
1501891200000,0.024636670099237642,-0.018545243111744276,-1,-0.0031590158662205456,0.010280944800694573,-1,-0.009049323673357274,-1,-1,0.17083515723284465,-1,-1,-1,0.3773386371007551,-0.011279115105392932,-0.02685795952653692,-1,-0.003359913563229684,-1,-1
1501977600000,0.13084421897163426,0.14028991092995405,-1,0.05924639720505636,0.07255093346904082,-1,0.04981501347244676,-1,-1,0.03529704825482845,-1,-1,-1,0.2463603971616144,0.08582911963290442,0.05397146487447336,-1,0.029944090059677783,-1,-1
1502064000000,-0.008317209021268498,0.04007329977540137,-1,-0.026647732307859665,-0.016742995376194204,-1,-0.053400776727115296,-1,-1,0.052285449098074185,-1,-1,-1,-0.280690778445362,0.018294676546365483,-0.016153776623571838,-1,-0.021379980161515197,-1,-1
1502150400000,0.04916129054222023,0.01996956755977651,-1,-0.004240841130700228,0.011280040906750007,-1,0.017465471516714407,-1,-1,0.09744370547130675,-1,-1,-1,0.13067345230672167,0.005864837500995507,-0.012600956731042928,-1,0.040381219427083025,-1,-1
1502236800000,0.005667567698406237,0.09352804522706151,-1,0.0913728560165515,0.0631136863567889,-1,0.047917287746137426,-1,-1,0.13528391809267398,-1,-1,-1,0.16067834903402153,0.162367933101029,0.043708756792646096,-1,0.040280592520126016,-1,-1
1502323200000,-0.022056996639358412,-0.002740144810867573,-1,-0.06309014724477312,-0.029828226288045434,-1,-0.03251568781512394,-1,-1,-0.004785184325590364,-1,-1,-1,-0.05462445830507987,-0.017096541023716418,-0.037747584903227764,-1,-0.027994990940387668,-1,-1
1502409600000,0.01794900964166354,0.0027739268827252244,-1,-0.021761491781512748,-0.026072875059329637,-1,0.007640128405012889,-1,-1,0.04018470726740319,-1,-1,-1,0.5426649896660646,-0.04797184623316258,-0.009845183223513502,-1,0.0065110918196654224,-1,-1
1502496000000,0.06890269786345939,0.0429466192245966,-1,-0.01533926957995839,0.012801855994632377,-1,-0.038513521997195536,-1,-1,0.15239042052311783,-1,-1,-1,0.1982286543240328,0.02384901947053967,-0.001584263319016439,-1,0.02723300143560168,-1,-1
1502582400000,0.05904122325449872,-0.005907190173286094,-1,-0.030704668921448318,-0.02271355672378783,-1,-0.062034025188865416,-1,-1,0.09518102147895362,-1,-1,-1,-0.1534294193184149,-0.054853092618984786,-0.0379715762288685,-1,-0.007216023510891504,-1,-1
1502668800000,0.055161411556229514,-0.03272471865630112,-1,-0.034443312411279674,-0.011817850954712873,-1,-0.0322410108257449,-1,-1,0.11652298286393725,-1,-1,-1,0.1066979635879618,-0.036219792709824845,-0.02973860293776133,-1,-0.033031256023838766,-1,-1
1502755200000,0.056774766986248885,0.004128700291128285,-1,0.011018075534853776,0.003500702614023404,-1,0.0005001250416823734,-1,-1,0.18473320961496148,-1,-1,-1,0.014531584391846755,-0.032763466581172455,-0.010874694040221875,-1,0.007357050064734869,-1,-1
1502841600000,-0.03725733995876549,-0.04217956317282985,-1,-0.0653328654481455,-0.05365703997904594,-1,0.01691857043869602,-1,-1,-0.05841895226395447,-1,-1,-1,-0.040414397743849674,0.02515318637030182,-0.042705660833849204,-1,0.020080197554241782,-1,-1
1502928000000,0.05295581712636996,0.052841710625531925,-1,0.020699723009167486,0.01813155045555902,-1,-0.01585663449231846,-1,-1,0.12757622983430128,-1,-1,-1,0.2816590924014681,0.01999834655819861,0.04662849315303372,-1,0.12981546255628212,-1,-1
1503014400000,-0.027425541619102208,-0.006984197606495004,-1,-0.01942907480771186,-0.0039018429212977655,-1,-0.05222366004231011,-1,-1,-0.0279078834413959,-1,-1,-1,-0.0645093444694772,-0.04543993900625426,-0.01868138823814187,-1,0.00937721943536778,-1,-1
1503100800000,-0.044851854512190356,-0.0264454745919288,-1,-0.00254291300411236,0.05879934691278144,-1,-0.08673633139609936,-1,-1,-0.1582183703962225,-1,-1,-1,-0.12968113801139441,-0.04152132397399373,-0.024819542606770908,-1,-0.05039911292626861,-1,-1
1503187200000,0.014532101865451398,0.0013355937671404943,-1,-0.028407333036988638,-0.03246867756019483,-1,0.0034376600494175472,-1,-1,0.12309535413829745,-1,-1,-1,0.06100370492873466,0.15149117051953137,0.005560718684697179,-1,0.24810738608057817,-1,-1
1503273600000,-0.015413720181848466,0.020996369013006642,-1,0.03468927888350967,0.01750461329895075,-1,-0.035438641352783136,-1,-1,-0.09541231963384013,-1,-1,-1,0.08713102948474058,0.04257935380506304,0.02143226533405781,-1,0.025460966060472455,-1,-1
1503360000000,-0.02117018290719855,0.0735979800080398,-1,0.214848122099576,0.048477517613813505,-1,-0.015677812719229904,-1,-1,0.011839745141285607,-1,-1,-1,-0.10652322293684988,-0.013671803887826848,0.05785372214474195,-1,-0.032724749761331814,-1,-1
1503446400000,0.02129267638457403,-0.025829657797492318,-1,0.2112143273208525,-0.03502357142873675,-1,-0.04651284951344858,-1,-1,-0.0669249625461532,-1,-1,-1,-0.006728379559675882,-0.055928552659224764,-0.012992998925951207,-1,0.034914356849156246,-1,-1
1503532800000,0.01275484029729896,0.01077243929130026,-1,0.015291256603409478,0.1306748153564224,-1,0.10992206505386828,-1,-1,0.010275883252056098,-1,-1,-1,0.07368958551229818,0.004415018209116693,0.05780402142520453,-1,-0.00037599768008047396,-1,-1
1503619200000,0.044999494359961846,0.029185284090649678,-1,-0.12549680316893497,-0.058794574347889594,-1,-0.026477396460363224,-1,-1,0.05029985161543849,-1,-1,-1,0.026551780248212708,0.005929522149605222,-0.016594612338850876,-1,0.07563062185787903,-1,-1
1503705600000,0.006154716707385256,0.007705988839407536,-1,0.0004611270025453585,0.022823288595437297,-1,-0.00830122002815565,-1,-1,0.027031056264096034,-1,-1,-1,-0.01743685651143629,0.04302844837169075,0.005958309583630625,-1,-0.004447558001639357,-1,-1
1503792000000,-0.002531064397705747,0.013133794480482996,-1,-0.03475878160335226,0.01188898229146259,-1,-0.0019029501460860756,-1,-1,0.04558321590944667,-1,-1,-1,0.010208413197258967,0.22987448665350224,0.008282437407891636,-1,0.2317664807263296,-1,-1
1503878400000,-0.0022834483056732263,0.0460921905992362,-1,-0.040374600582436825,0.1585628523900165,-1,-0.015876279563514246,-1,-1,-0.045659353762504754,-1,-1,-1,0.0007791196342702446,-0.09702498257187406,0.0481166122804742,-1,-0.08976999942870949,-1,-1
1503964800000,0.012574741188211431,-0.0027311817112483884,-1,0.11263975748577988,0.029164959910561384,-1,-0.00762107693413318,-1,-1,-0.05150227392406165,-1,-1,-1,0.03230270250624073,0.012410730181965923,-0.0185756057366931,-1,-0.016994419309624084,-1,-1
1504051200000,0.04485816711547073,0.0672948238332763,-1,-0.025408899257808978,0.021592444097228575,-1,-0.017324638022607725,-1,-1,-0.07389657056037593,-1,-1,-1,0.09087089548180766,-0.022006316060364236,0.011500916657631385,-1,0.013951119132595951,-1,-1
1504137600000,-0.004063536494025475,0.03024790239234432,-1,0.055545230467276815,0.03316196005504583,-1,-0.045590161438761094,-1,-1,0.0655822118146408,-1,-1,-1,0.17283104252531975,0.01826283097853221,0.002948651717659713,-1,0.03295069798421308,-1,-1
1504224000000,0.03254263109629874,0.011269334053817909,-1,0.10815723886275391,0.09923541345312963,-1,0.06792734128491323,-1,-1,-0.028664252299192818,-1,-1,-1,0.052598030586250726,0.04325576355931996,0.050450365771919255,-1,0.018093188745229728,-1,-1
1504310400000,0.0395540001772,0.0072037153219176656,-1,-0.021932504083097208,0.1838142829033274,-1,-0.011559086894078068,-1,-1,-0.054682714007476686,-1,-1,-1,0.01859661567215955,0.0663414769048393,0.2949668090131134,-1,0.04176941287629493,-1,-1
1504396800000,-0.07817901446193751,-0.12283306469997832,-1,-0.12335706181603405,-0.10826636616946354,-1,-0.07003955698880136,-1,-1,-0.13803133911657944,-1,-1,-1,-0.11873792747327894,-0.19491851440503216,-0.12602682091499018,-1,-0.12680084689569573,-1,-1
1504483200000,0.012997994811728104,0.01721331600016756,-1,0.024340270026854027,0.007007647870213636,-1,0.05175472637297373,-1,-1,0.0664189566209822,-1,-1,-1,0.0034519789841381066,0.044708630115652855,-0.038353842151140086,-1,0.02087900649677645,-1,-1
1504569600000,-0.08810097421345742,-0.1664870187479217,-1,-0.12418605216386597,-0.16471486994812773,-1,-0.3569166198525099,-1,-1,-0.30436899123679567,-1,-1,-1,-0.19599380960464285,-0.1785063184830003,-0.14438029534089705,-1,-0.12619493091295214,-1,-1
1504656000000,0.038016410046036765,0.059253852267409694,-1,0.06281379124218849,0.09024839764965681,-1,0.016756212457600193,-1,-1,0.114169221106668,-1,-1,-1,0.21919286161743154,0.035230435458018884,0.024694085519047036,-1,0.03723177549983174,-1,-1
1504742400000,0.04904047297562322,0.06833719617078705,-1,0.07161896398248628,0.10385477988999664,-1,-0.008114250890487437,-1,-1,0.18728313515319556,-1,-1,-1,0.053247884886873265,0.08108575886078265,0.1291028181757815,-1,0.06857135964461715,-1,-1
1504828800000,0.0037362919537643003,-0.010630953419427304,-1,-0.019629856044886092,-0.012530404007939935,-1,0.07049774737927039,-1,-1,-0.13226878813265858,-1,-1,-1,0.10460095202511958,-0.0009689923238813396,-0.04263166052833723,-1,-0.00805504772456357,-1,-1
1504915200000,-0.07283954034686964,-0.09436759510764332,-1,-0.07294971401718117,-0.09849001163820226,-1,-0.15122144060137138,-1,-1,-0.190803434957016,-1,-1,-1,-0.12288618067859501,-0.10506433503933625,-0.10604521270614353,-1,-0.04789226867783583,-1,-0.18457127652797004
1505001600000,0.005442127018146582,-0.0019100315363585663,-1,0.011402309739749475,-0.027599902708182595,-1,-0.04442492709110776,-1,-1,0.03966318086610413,-1,-1,-1,0.08179863437580123,-0.013870599862303568,-0.01978099811408659,-1,-0.015758938393409003,-1,-0.1362930624272517
1505088000000,-0.017902543306224355,-0.01832960520065138,-1,0.014234122548320627,-0.04890275919816187,-1,-0.0905075106382302,-1,-1,-0.11048032204953058,-1,-1,-1,-0.08179863437580125,-0.015035120040743793,-0.06867338056893604,-1,-0.0006774442137452486,-1,0.05060057663789553
1505174400000,-0.007608564893230699,0.0004699090476827596,-1,-0.011333671413160468,0.011665603827202593,-1,-0.010323373397859686,-1,-1,0.12206466921568473,-1,-1,-1,-0.0009670755512152575,-0.012595151746888189,0.0021637224453109672,-1,-0.020791287372592736,-1,-0.08416651176758212
1505260800000,-0.011342005199843056,-0.014058084993992708,-1,-0.019386027955032095,-0.029551893548667024,-1,0.15783429813977642,-1,-1,0.0496948285740524,-1,-1,-1,0.023728895702574002,-0.024573354934063946,-0.01757560933553871,-1,0.02088369315726065,-1,-0.03986153342513057
1505347200000,-0.07576238548774301,-0.06553729545222324,-1,-0.06422105073901925,-0.06887500058140951,-1,-0.1679894560854574,-1,-1,-0.04701868452104998,-1,-1,-1,-0.09858818014987204,-0.04490070027410316,-0.06179598483734146,-1,-0.08066147588243205,-1,-0.04435003614341074
1505433600000,-0.17386894549754484,-0.21055057498570295,-1,-0.1391044643001991,-0.31708409547868427,-1,-0.22832938834657507,-1,-1,-0.2362825890122218,-1,-1,-1,-0.2675059082867931,-0.2115421028042839,-0.325471491031334,-1,-0.22142555277644513,-1,-0.24549309988379897
1505520000000,0.13293662118845942,0.14864424550490643,-1,0.0636516808037609,0.14324188788797215,-1,0.11989903144446024,-1,-1,0.07261776637379921,-1,-1,-1,0.21405993258116715,0.15189151263162323,0.11445015454909503,-1,0.17176692706535512,-1,0.16740643168947916
1505606400000,-0.005232987823933419,-0.023270051383399798,-1,-0.006759195949368115,0.001234401375714038,-1,-0.04961987030960275,-1,-1,0.006897152154767087,-1,-1,-1,-0.0066218763088869695,-0.0437843543146917,-0.019452425926815405,-1,0.04879016416943204,-1,0.09094603724635979
1505692800000,-0.0022316577953412756,0.017765521455577124,-1,0.000606344587659016,-0.022593773882924356,-1,0.010014148384313378,-1,-1,0.025912844363742808,-1,-1,-1,-0.010503936853098847,-0.016029037912540383,-0.012397966728562606,-1,0.03992735886411767,-1,-0.024575906048837415
1505779200000,0.10922465835668523,0.14377956321825527,-1,0.06289433668059877,0.10419658934696467,-1,0.12330518964242435,-1,-1,0.2040394897281486,-1,-1,-1,0.1124359929663107,0.09997314846443889,0.0896896410302091,-1,0.07486224708256022,-1,0.06081717589880611
1505865600000,-0.04990708266618506,-0.049905113531163,-1,-0.0470400793852319,-0.06648985230099405,-1,-0.09009961293973806,-1,-1,-0.08617128073276178,-1,-1,-1,-0.10405833356203469,-0.03702487415020266,-0.052773292916524536,-1,-0.033906688402507594,-1,-0.06207709795031633
1505952000000,-0.003781598178169512,0.005012541823544414,-1,-0.015744052313990137,-0.02240640530785151,-1,-0.0575543804473875,-1,-1,0.017577831263972565,-1,-1,-1,-0.08605715351620209,-0.0034010023216960524,-0.020597506641885227,-1,0.05501409584447919,-1,-0.008508103586972036
1506038400000,-0.07562581603581103,-0.10137784669433375,-1,-0.06534329691867174,-0.10647868077490134,-1,-0.11796741843555426,-1,-1,-0.1298133558839945,-1,-1,-1,-0.12200832034542805,-0.06817192826835625,-0.1138553269822243,-1,-0.040267905181047385,-1,-0.12515297110054163
1506124800000,0.0007225032271166644,0.021892495405955843,-1,0.00796770282312031,0.027480694040830915,-1,0.046302064874136385,-1,-1,0.017794594492933986,-1,-1,-1,0.0659907378847562,0.10783067861267662,0.011494379425734991,-1,0.03848690881240831,-1,0.06693492120925326
1506211200000,0.04871211662785691,0.08657285157196117,-1,0.04070761556865873,0.03221349887230572,-1,0.011517920396129233,-1,-1,0.06267083070514402,-1,-1,-1,0.04545126290391736,0.04389105481837676,0.042530878373735766,-1,0.025191411919495917,-1,0.08397442510256838
1506297600000,-0.03261962529203148,-0.014296521539114416,-1,-0.016665640077444973,-0.038960309200179795,-1,-0.05645635707141908,-1,-1,-0.03626139293046312,-1,-1,-1,-0.04440529848756186,0.0036168172369703652,-0.021183998285390887,-1,-0.06267663599668974,-1,-0.0314177781376596
