currency,btcusd,btcusd,btcusd,btcusd,btcusd,btcusd
short_trades,41616,26185,17241,11837,8380,6122
short_wins,22246,13903,9037,6127,4306,3142
short_total_percent,2.7961192084600546,0.5011988860532891,-1.03017822878239,-1.2448612906944247,-1.4913318482847226,-1.5267588629199564
short_average,6.718856229479178e-05,1.914068688383766e-05,-5.9751651805718344e-05,-0.00010516695874752258,-0.00017796322771894066,-0.0002493889027964646

currency,ltcusd,ltcusd,ltcusd,ltcusd,ltcusd,ltcusd
long_threshold,-0.003,-0.004,-0.005,-0.006,-0.007,-0.008
long_trades,35181,19282,11050,6731,4247,2831
long_wins,18381,10137,5849,3607,2274,1538
long_total_percent,4.91554701943616,3.232901232760043,2.037190836361602,1.4544514236518888,0.7157666430409094,0.5254042351363086
long_average,0.00013972164007379438,0.000167664206656988,0.00018436116166168344,0.0002160825172562604,0.0001685346463482245,0.00018558962738831106

currency,ltcusd,ltcusd,ltcusd,ltcusd,ltcusd,ltcusd
short_threshold,0.003,0.004,0.005,0.006,0.007,0.008
short_trades,35566,19982,11938,7359,4650,2996
short_wins,18035,9981,5874,3566,2220,1435
short_total_percent,0.5063731358763255,-0.7134915320634695,-1.1669303691461266,-1.2629577464985982,-1.0787416532436553,-0.800683083412939
short_average,1.423756216263638e-05,-3.570671264455357e-05,-9.774923514375328e-05,-0.0001716208379533358,-0.0002319874523104635,-0.00026725069539817726

currency,solusd,solusd,solusd,solusd,solusd,solusd
long_threshold,-0.003,-0.004,-0.005,-0.006,-0.007,-0.008
long_trades,36038,22660,14609,9823,6901,5024
long_wins,18588,11782,7647,5227,3681,2678
long_total_percent,7.734291384881083,7.541945256535328,7.052967887655997,6.7792748835732315,6.113503802262992,5.365720341627366
long_average,0.00021461488941897672,0.00033283077036784324,0.0004827823867243478,0.0006901430198079234,0.0008858866544360225,0.0010680175839226445

currency,solusd,solusd,solusd,solusd,solusd,solusd
short_threshold,0.003,0.004,0.005,0.006,0.007,0.008
short_trades,36644,23050,14979,10076,7013,5022
short_wins,17582,11086,7225,4914,3470,2507
short_total_percent,3.340319819262552,4.068082651222679,4.665580852938026,5.104483111425014,5.467818446961114,5.519426049151524
short_average,9.115598240537475e-05,0.00017648948595326157,0.0003114747882327276,0.0005065981650878338,0.000779668964346373,0.0010990493925032902

currency,eosusd,eosusd,eosusd,eosusd,eosusd,eosusd
long_threshold,-0.003,-0.004,-0.005,-0.006,-0.007,-0.008
long_trades,37342,21724,13276,8353,5607,3830
long_wins,19603,11674,7261,4579,3045,2137
